filename,site,day,month,year,hour,MS,FS,MNC,ONC,NCcomb
RRam-2019-04-16_12-00.flac,2019 Rush Ranch AM,16,4,19,12:00:00,TN,TN,TN,TN,TN
RRam-2019-04-16_11-00.flac,2019 Rush Ranch AM,16,4,19,11:00:00,FP,TN,TN,TN,TN
RRam-2019-04-16_10-00.flac,2019 Rush Ranch AM,16,4,19,10:00:00,TN,TN,TN,TN,TN
RRam-2019-04-16_09-00.flac,2019 Rush Ranch AM,16,4,19,9:00:00,TN,TN,TN,TN,TN
RRam-2019-04-16_08-00.flac,2019 Rush Ranch AM,16,4,19,8:00:00,TN,TN,TN,TN,TN
RRam-2019-04-16_07-00.flac,2019 Rush Ranch AM,16,4,19,7:00:00,TN,TN,TN,TN,TN
RRam-2019-04-15_19-00.flac,2019 Rush Ranch AM,15,4,19,19:00:00,TN,TN,TN,TN,TN
RRam-2019-04-15_18-00.flac,2019 Rush Ranch AM,15,4,19,18:00:00,TN,TN,TN,TN,TN
RRam-2019-04-15_17-00.flac,2019 Rush Ranch AM,15,4,19,17:00:00,FP,TN,TN,TN,TN
RRam-2019-04-15_16-00.flac,2019 Rush Ranch AM,15,4,19,16:00:00,FP,TN,TN,TN,TN
RRam-2019-04-15_15-00.flac,2019 Rush Ranch AM,15,4,19,15:00:00,FP,TN,TN,TN,TN
RRam-2019-04-15_14-00.flac,2019 Rush Ranch AM,15,4,19,14:00:00,FP,TN,TN,TN,TN
RRam-2019-04-15_13-00.flac,2019 Rush Ranch AM,15,4,19,13:00:00,FP,TN,TN,TN,TN
RRam-2019-04-15_12-00.flac,2019 Rush Ranch AM,15,4,19,12:00:00,FP,TN,TN,TN,TN
RRam-2019-04-15_11-00.flac,2019 Rush Ranch AM,15,4,19,11:00:00,FP,TN,TN,TN,TN
RRam-2019-04-15_10-00.flac,2019 Rush Ranch AM,15,4,19,10:00:00,TN,TN,TN,TN,TN
RRam-2019-04-15_09-00.flac,2019 Rush Ranch AM,15,4,19,9:00:00,TN,TN,TN,TN,TN
RRam-2019-04-15_08-00.flac,2019 Rush Ranch AM,15,4,19,8:00:00,FP,TN,TN,TN,TN
RRam-2019-04-15_07-00.flac,2019 Rush Ranch AM,15,4,19,7:00:00,FP,TN,TN,TN,TN
RRam-2019-04-14_19-00.flac,2019 Rush Ranch AM,14,4,19,19:00:00,FP,TN,TN,TN,TN
RRam-2019-04-14_18-00.flac,2019 Rush Ranch AM,14,4,19,18:00:00,FP,TN,TN,TN,TN
RRam-2019-04-14_17-00.flac,2019 Rush Ranch AM,14,4,19,17:00:00,FP,TN,TN,TN,TN
RRam-2019-04-14_16-00.flac,2019 Rush Ranch AM,14,4,19,16:00:00,FP,TN,TN,TN,TN
RRam-2019-04-14_15-00.flac,2019 Rush Ranch AM,14,4,19,15:00:00,TN,TN,TN,TN,TN
RRam-2019-04-14_14-00.flac,2019 Rush Ranch AM,14,4,19,14:00:00,FP,TN,TN,TN,TN
RRam-2019-04-14_13-00.flac,2019 Rush Ranch AM,14,4,19,13:00:00,FP,TN,TN,TN,TN
RRam-2019-04-14_12-00.flac,2019 Rush Ranch AM,14,4,19,12:00:00,FP,TN,TN,TN,TN
RRam-2019-04-14_11-00.flac,2019 Rush Ranch AM,14,4,19,11:00:00,TN,TN,TN,TN,TN
RRam-2019-04-14_10-00.flac,2019 Rush Ranch AM,14,4,19,10:00:00,TN,TN,TN,TN,TN
RRam-2019-04-14_09-00.flac,2019 Rush Ranch AM,14,4,19,9:00:00,FP,TN,TN,TN,TN
RRam-2019-04-14_08-00.flac,2019 Rush Ranch AM,14,4,19,8:00:00,FP,TN,TN,TN,TN
RRam-2019-04-14_07-00.flac,2019 Rush Ranch AM,14,4,19,7:00:00,TN,TN,TN,TN,TN
RRam-2019-04-13_19-00.flac,2019 Rush Ranch AM,13,4,19,19:00:00,FP,TN,TN,TN,TN
RRam-2019-04-13_18-00.flac,2019 Rush Ranch AM,13,4,19,18:00:00,TN,TN,TN,TN,TN
RRam-2019-04-13_17-00.flac,2019 Rush Ranch AM,13,4,19,17:00:00,TN,TN,TN,TN,TN
RRam-2019-04-13_16-00.flac,2019 Rush Ranch AM,13,4,19,16:00:00,TN,TN,TN,TN,TN
RRam-2019-04-13_15-00.flac,2019 Rush Ranch AM,13,4,19,15:00:00,TN,TN,TN,TN,TN
RRam-2019-04-13_14-00.flac,2019 Rush Ranch AM,13,4,19,14:00:00,FP,TN,TN,TN,TN
RRam-2019-04-13_13-00.flac,2019 Rush Ranch AM,13,4,19,13:00:00,TN,TN,TN,TN,TN
RRam-2019-04-13_12-00.flac,2019 Rush Ranch AM,13,4,19,12:00:00,TN,TN,TN,TN,TN
RRam-2019-04-13_11-00.flac,2019 Rush Ranch AM,13,4,19,11:00:00,TN,TN,TN,TN,TN
RRam-2019-04-13_10-00.flac,2019 Rush Ranch AM,13,4,19,10:00:00,TN,TN,TN,TN,TN
RRam-2019-04-13_09-00.flac,2019 Rush Ranch AM,13,4,19,9:00:00,TN,TN,TN,TN,TN
RRam-2019-04-13_08-00.flac,2019 Rush Ranch AM,13,4,19,8:00:00,TN,TN,TN,TN,TN
RRam-2019-04-13_07-00.flac,2019 Rush Ranch AM,13,4,19,7:00:00,TN,TN,TN,TN,TN
RRam-2019-04-12_19-00.flac,2019 Rush Ranch AM,12,4,19,19:00:00,FN,TN,TN,TN,TN
RRam-2019-04-12_18-00.flac,2019 Rush Ranch AM,12,4,19,18:00:00,TN,TN,TN,TN,TN
RRam-2019-04-12_17-00.flac,2019 Rush Ranch AM,12,4,19,17:00:00,FP,TN,TN,TN,TN
RRam-2019-04-12_16-00.flac,2019 Rush Ranch AM,12,4,19,16:00:00,FP,TN,TN,TN,TN
RRam-2019-04-12_15-00.flac,2019 Rush Ranch AM,12,4,19,15:00:00,TN,TN,TN,TN,TN
RRam-2019-04-12_14-00.flac,2019 Rush Ranch AM,12,4,19,14:00:00,TN,TN,TN,TN,TN
RRam-2019-04-12_13-00.flac,2019 Rush Ranch AM,12,4,19,13:00:00,TN,TN,TN,TN,TN
RRam-2019-04-12_12-00.flac,2019 Rush Ranch AM,12,4,19,12:00:00,FP,TN,TN,TN,TN
RRam-2019-04-12_11-00.flac,2019 Rush Ranch AM,12,4,19,11:00:00,TN,TN,TN,TN,TN
RRam-2019-04-12_10-00.flac,2019 Rush Ranch AM,12,4,19,10:00:00,TN,TN,TN,TN,TN
RRam-2019-04-12_08-00.flac,2019 Rush Ranch AM,12,4,19,8:00:00,TN,TN,TN,TN,TN
RRam-2019-04-12_07-00.flac,2019 Rush Ranch AM,12,4,19,7:00:00,TN,TN,TN,TN,TN
RRam-2019-04-11_19-00.flac,2019 Rush Ranch AM,11,4,19,19:00:00,TN,TN,TN,TN,TN
RRam-2019-04-11_18-00.flac,2019 Rush Ranch AM,11,4,19,18:00:00,TN,TN,TN,TN,TN
RRam-2019-04-11_17-00.flac,2019 Rush Ranch AM,11,4,19,17:00:00,FP,TN,TN,TN,TN
RRam-2019-04-11_16-00.flac,2019 Rush Ranch AM,11,4,19,16:00:00,TN,TN,TN,TN,TN
RRam-2019-04-11_15-00.flac,2019 Rush Ranch AM,11,4,19,15:00:00,FP,TN,TN,TN,TN
RRam-2019-04-11_14-00.flac,2019 Rush Ranch AM,11,4,19,14:00:00,TN,TN,TN,TN,TN
RRam-2019-04-11_13-00.flac,2019 Rush Ranch AM,11,4,19,13:00:00,FP,TN,TN,TN,TN
RRam-2019-04-11_12-00.flac,2019 Rush Ranch AM,11,4,19,12:00:00,TN,TN,TN,TN,TN
RRam-2019-04-11_11-00.flac,2019 Rush Ranch AM,11,4,19,11:00:00,TN,TN,TN,TN,TN
RRam-2019-04-11_10-00.flac,2019 Rush Ranch AM,11,4,19,10:00:00,FP,TN,TN,TN,TN
RRam-2019-04-11_09-00.flac,2019 Rush Ranch AM,11,4,19,9:00:00,TN,TN,TN,TN,TN
RRam-2019-04-11_08-00.flac,2019 Rush Ranch AM,11,4,19,8:00:00,FN,TN,TN,TN,TN
RRam-2019-04-11_07-00.flac,2019 Rush Ranch AM,11,4,19,7:00:00,missed,TN,TN,TN,TN
RRam-2019-04-10_19-00.flac,2019 Rush Ranch AM,10,4,19,19:00:00,TP,TN,TN,TN,TN
RRam-2019-04-10_18-00.flac,2019 Rush Ranch AM,10,4,19,18:00:00,TP,TN,TN,TN,TN
RRam-2019-04-10_17-00.flac,2019 Rush Ranch AM,10,4,19,17:00:00,FN,TN,TN,TN,TN
RRam-2019-04-10_16-00.flac,2019 Rush Ranch AM,10,4,19,16:00:00,FN,TN,TN,TN,TN
RRam-2019-04-10_15-00.flac,2019 Rush Ranch AM,10,4,19,15:00:00,TN,TN,TN,TN,TN
RRam-2019-04-10_14-00.flac,2019 Rush Ranch AM,10,4,19,14:00:00,TP,TN,TN,TN,TN
RRam-2019-04-10_13-00.flac,2019 Rush Ranch AM,10,4,19,13:00:00,FN,TN,TN,TN,TN
RRam-2019-04-10_12-00.flac,2019 Rush Ranch AM,10,4,19,12:00:00,FN,TN,TN,TN,TN
RRam-2019-04-10_11-00.flac,2019 Rush Ranch AM,10,4,19,11:00:00,FP,TN,TN,TN,TN
RRam-2019-04-10_10-00.flac,2019 Rush Ranch AM,10,4,19,10:00:00,FN,TN,TN,TN,TN
RRam-2019-04-10_09-00.flac,2019 Rush Ranch AM,10,4,19,9:00:00,TP,TN,TN,TN,TN
RRam-2019-04-10_08-00.flac,2019 Rush Ranch AM,10,4,19,8:00:00,TP,TN,TN,TN,TN
RRam-2019-04-10_07-00.flac,2019 Rush Ranch AM,10,4,19,7:00:00,FN,TN,TN,TN,TN
RRam-2019-04-09_19-00.flac,2019 Rush Ranch AM,9,4,19,19:00:00,TP,TN,TN,TN,TN
RRam-2019-04-09_18-00.flac,2019 Rush Ranch AM,9,4,19,18:00:00,TP,TN,TN,TN,TN
RRam-2019-04-09_17-00.flac,2019 Rush Ranch AM,9,4,19,17:00:00,TP,TN,TN,TN,TN
RRam-2019-04-09_16-00.flac,2019 Rush Ranch AM,9,4,19,16:00:00,TP,TN,TN,TN,TN
RRam-2019-04-09_15-00.flac,2019 Rush Ranch AM,9,4,19,15:00:00,TP,TN,TN,TN,TN
RRam-2019-04-09_14-00.flac,2019 Rush Ranch AM,9,4,19,14:00:00,missed,TN,TN,TN,TN
RRam-2019-04-09_13-00.flac,2019 Rush Ranch AM,9,4,19,13:00:00,TN,TN,TN,TN,TN
RRam-2019-04-09_12-00.flac,2019 Rush Ranch AM,9,4,19,12:00:00,FN,TN,TN,TN,TN
RRam-2019-04-09_11-00.flac,2019 Rush Ranch AM,9,4,19,11:00:00,missed,TN,TN,TN,TN
RRam-2019-04-09_10-00.flac,2019 Rush Ranch AM,9,4,19,10:00:00,TP,FN,TN,TN,TN
RRam-2019-04-09_09-00.flac,2019 Rush Ranch AM,9,4,19,9:00:00,TP,TN,TN,TN,TN
RRam-2019-04-09_08-00.flac,2019 Rush Ranch AM,9,4,19,8:00:00,TP,TN,TN,TN,TN
RRam-2019-04-09_07-00.flac,2019 Rush Ranch AM,9,4,19,7:00:00,TP,TN,TN,TN,TN
RRam-2019-04-08_19-00.flac,2019 Rush Ranch AM,8,4,19,19:00:00,TP,TN,TN,TN,TN
RRam-2019-04-08_18-00.flac,2019 Rush Ranch AM,8,4,19,18:00:00,TP,TN,TN,TN,TN
RRam-2019-04-08_16-00.flac,2019 Rush Ranch AM,8,4,19,16:00:00,TP,TN,TN,TN,TN
RRam-2019-04-08_15-00.flac,2019 Rush Ranch AM,8,4,19,15:00:00,TP,TN,TN,TN,TN
RRam-2019-04-08_14-00.flac,2019 Rush Ranch AM,8,4,19,14:00:00,TN,TN,TN,TN,TN
RRam-2019-04-08_13-00.flac,2019 Rush Ranch AM,8,4,19,13:00:00,TP,TN,TN,TN,TN
RRam-2019-04-08_12-00.flac,2019 Rush Ranch AM,8,4,19,12:00:00,TP,FP,TN,TN,TN
RRam-2019-04-08_11-00.flac,2019 Rush Ranch AM,8,4,19,11:00:00,TP,TN,TN,TN,TN
RRam-2019-04-08_10-00.flac,2019 Rush Ranch AM,8,4,19,10:00:00,TP,TN,TN,TN,TN
RRam-2019-04-08_09-00.flac,2019 Rush Ranch AM,8,4,19,9:00:00,TP,FP,TN,TN,TN
RRam-2019-04-27_09-00.flac,2019 Rush Ranch AM,27,4,19,9:00:00,FP,TN,TN,TN,TN
RRam-2019-04-27_08-00.flac,2019 Rush Ranch AM,27,4,19,8:00:00,TN,TN,TN,TN,TN
RRam-2019-04-27_07-00.flac,2019 Rush Ranch AM,27,4,19,7:00:00,TN,TN,TN,TN,TN
RRam-2019-04-26_19-00.flac,2019 Rush Ranch AM,26,4,19,19:00:00,FP,TN,TN,TN,TN
RRam-2019-04-26_18-00.flac,2019 Rush Ranch AM,26,4,19,18:00:00,TN,TN,TN,TN,TN
RRam-2019-04-26_17-00.flac,2019 Rush Ranch AM,26,4,19,17:00:00,FP,TN,TN,TN,TN
RRam-2019-04-26_16-00.flac,2019 Rush Ranch AM,26,4,19,16:00:00,TN,FP,TN,TN,TN
RRam-2019-04-26_15-00.flac,2019 Rush Ranch AM,26,4,19,15:00:00,FP,TN,TN,TN,TN
RRam-2019-04-26_14-00.flac,2019 Rush Ranch AM,26,4,19,14:00:00,TN,TN,TN,TN,TN
RRam-2019-04-26_13-00.flac,2019 Rush Ranch AM,26,4,19,13:00:00,FP,TN,TN,TN,TN
RRam-2019-04-26_11-00.flac,2019 Rush Ranch AM,26,4,19,11:00:00,TN,TN,TN,TN,TN
RRam-2019-04-26_10-00.flac,2019 Rush Ranch AM,26,4,19,10:00:00,TN,TN,TN,TN,TN
RRam-2019-04-26_09-00.flac,2019 Rush Ranch AM,26,4,19,9:00:00,TN,TN,TN,TN,TN
RRam-2019-04-26_08-00.flac,2019 Rush Ranch AM,26,4,19,8:00:00,TN,TN,TN,TN,TN
RRam-2019-04-26_07-00.flac,2019 Rush Ranch AM,26,4,19,7:00:00,FP,TN,TN,TN,TN
RRam-2019-04-25_19-00.flac,2019 Rush Ranch AM,25,4,19,19:00:00,TN,TN,TN,TN,TN
RRam-2019-04-25_18-00.flac,2019 Rush Ranch AM,25,4,19,18:00:00,FP,TN,TN,TN,TN
RRam-2019-04-25_17-00.flac,2019 Rush Ranch AM,25,4,19,17:00:00,TN,TN,TN,TN,TN
RRam-2019-04-25_16-00.flac,2019 Rush Ranch AM,25,4,19,16:00:00,TN,TN,TN,TN,TN
RRam-2019-04-25_15-00.flac,2019 Rush Ranch AM,25,4,19,15:00:00,TN,TN,TN,TN,TN
RRam-2019-04-25_14-00.flac,2019 Rush Ranch AM,25,4,19,14:00:00,TN,TN,TN,TN,TN
RRam-2019-04-25_13-00.flac,2019 Rush Ranch AM,25,4,19,13:00:00,TN,TN,TN,TN,TN
RRam-2019-04-25_12-00.flac,2019 Rush Ranch AM,25,4,19,12:00:00,FP,TN,TN,TN,TN
RRam-2019-04-25_11-00.flac,2019 Rush Ranch AM,25,4,19,11:00:00,TN,TN,TN,TN,TN
RRam-2019-04-25_10-00.flac,2019 Rush Ranch AM,25,4,19,10:00:00,FP,TN,TN,TN,TN
RRam-2019-04-25_09-00.flac,2019 Rush Ranch AM,25,4,19,9:00:00,TP,TN,TN,TN,TN
RRam-2019-04-25_08-00.flac,2019 Rush Ranch AM,25,4,19,8:00:00,TN,TN,TN,TN,TN
RRam-2019-04-25_07-00.flac,2019 Rush Ranch AM,25,4,19,7:00:00,TN,TN,TN,TN,TN
RRam-2019-04-24_19-00.flac,2019 Rush Ranch AM,24,4,19,19:00:00,TN,TN,TN,TN,TN
RRam-2019-04-24_18-00.flac,2019 Rush Ranch AM,24,4,19,18:00:00,TN,TN,TN,TN,TN
RRam-2019-04-24_17-00.flac,2019 Rush Ranch AM,24,4,19,17:00:00,TN,TN,TN,TN,TN
RRam-2019-04-24_16-00.flac,2019 Rush Ranch AM,24,4,19,16:00:00,TN,TN,TN,TN,TN
RRam-2019-04-24_15-00.flac,2019 Rush Ranch AM,24,4,19,15:00:00,TN,TN,TN,TN,TN
RRam-2019-04-24_14-00.flac,2019 Rush Ranch AM,24,4,19,14:00:00,TN,TN,TN,TN,TN
RRam-2019-04-24_13-00.flac,2019 Rush Ranch AM,24,4,19,13:00:00,TN,TN,TN,TN,TN
RRam-2019-04-24_12-00.flac,2019 Rush Ranch AM,24,4,19,12:00:00,TN,TN,TN,TN,TN
RRam-2019-04-24_11-00.flac,2019 Rush Ranch AM,24,4,19,11:00:00,TN,TN,TN,TN,TN
RRam-2019-04-24_10-00.flac,2019 Rush Ranch AM,24,4,19,10:00:00,TN,TN,TN,TN,TN
RRam-2019-04-24_09-00.flac,2019 Rush Ranch AM,24,4,19,9:00:00,TN,TN,TN,TN,TN
RRam-2019-04-24_08-00.flac,2019 Rush Ranch AM,24,4,19,8:00:00,TN,TN,TN,TN,TN
RRam-2019-04-24_07-00.flac,2019 Rush Ranch AM,24,4,19,7:00:00,TN,TN,TN,TN,TN
RRam-2019-04-23_19-00.flac,2019 Rush Ranch AM,23,4,19,19:00:00,TN,TN,TN,TN,TN
RRam-2019-04-23_18-00.flac,2019 Rush Ranch AM,23,4,19,18:00:00,TN,TN,TN,TN,TN
RRam-2019-04-23_17-00.flac,2019 Rush Ranch AM,23,4,19,17:00:00,TN,TN,TN,TN,TN
RRam-2019-04-23_16-00.flac,2019 Rush Ranch AM,23,4,19,16:00:00,TN,TN,TN,TN,TN
RRam-2019-04-23_15-00.flac,2019 Rush Ranch AM,23,4,19,15:00:00,TN,TN,TN,TN,TN
RRam-2019-04-23_14-00.flac,2019 Rush Ranch AM,23,4,19,14:00:00,TN,TN,TN,TN,TN
RRam-2019-04-23_13-00.flac,2019 Rush Ranch AM,23,4,19,13:00:00,FP,TN,TN,TN,TN
RRam-2019-04-23_12-00.flac,2019 Rush Ranch AM,23,4,19,12:00:00,TN,TN,TN,TN,TN
RRam-2019-04-23_11-00.flac,2019 Rush Ranch AM,23,4,19,11:00:00,TN,TN,TN,TN,TN
RRam-2019-04-23_10-00.flac,2019 Rush Ranch AM,23,4,19,10:00:00,FP,TN,TN,TN,TN
RRam-2019-04-23_09-00.flac,2019 Rush Ranch AM,23,4,19,9:00:00,TN,TN,TN,TN,TN
RRam-2019-04-23_07-00.flac,2019 Rush Ranch AM,23,4,19,7:00:00,TN,TN,TN,TN,TN
RRam-2019-04-22_19-00.flac,2019 Rush Ranch AM,22,4,19,19:00:00,TN,TN,TN,TN,TN
RRam-2019-04-22_18-00.flac,2019 Rush Ranch AM,22,4,19,18:00:00,TN,TN,TN,TN,TN
RRam-2019-04-22_17-00.flac,2019 Rush Ranch AM,22,4,19,17:00:00,TN,TN,TN,TN,TN
RRam-2019-04-22_16-00.flac,2019 Rush Ranch AM,22,4,19,16:00:00,TN,TN,TN,TN,TN
RRam-2019-04-22_15-00.flac,2019 Rush Ranch AM,22,4,19,15:00:00,TN,TN,TN,TN,TN
RRam-2019-04-22_14-00.flac,2019 Rush Ranch AM,22,4,19,14:00:00,TN,TN,TN,TN,TN
RRam-2019-04-22_13-00.flac,2019 Rush Ranch AM,22,4,19,13:00:00,TN,TN,TN,TN,TN
RRam-2019-04-22_12-00.flac,2019 Rush Ranch AM,22,4,19,12:00:00,FN,TN,TN,TN,TN
RRam-2019-04-22_11-00.flac,2019 Rush Ranch AM,22,4,19,11:00:00,TN,TN,TN,TN,TN
RRam-2019-04-22_10-00.flac,2019 Rush Ranch AM,22,4,19,10:00:00,TN,TN,TN,TN,TN
RRam-2019-04-22_09-00.flac,2019 Rush Ranch AM,22,4,19,9:00:00,TN,TN,TN,TN,TN
RRam-2019-05-08_07-00.flac,2019 Rush Ranch AM,8,5,19,7:00:00,TP,FN,TN,TN,TN
RRam-2019-05-07_19-00.flac,2019 Rush Ranch AM,7,5,19,19:00:00,missed,TN,TN,TN,TN
RRam-2019-05-07_18-00.flac,2019 Rush Ranch AM,7,5,19,18:00:00,missed,TN,TN,TN,TN
RRam-2019-05-07_17-00.flac,2019 Rush Ranch AM,7,5,19,17:00:00,TP,FN,TN,TN,TN
RRam-2019-05-07_16-00.flac,2019 Rush Ranch AM,7,5,19,16:00:00,TP,FN,TN,TN,TN
RRam-2019-05-07_15-00.flac,2019 Rush Ranch AM,7,5,19,15:00:00,TP,TP,TN,TN,TN
RRam-2019-05-07_14-00.flac,2019 Rush Ranch AM,7,5,19,14:00:00,TP,FN,TN,TN,TN
RRam-2019-05-07_13-00.flac,2019 Rush Ranch AM,7,5,19,13:00:00,TP,TP,TN,TN,TN
RRam-2019-05-07_12-00.flac,2019 Rush Ranch AM,7,5,19,12:00:00,TP,FN,TN,TN,TN
RRam-2019-05-07_11-00.flac,2019 Rush Ranch AM,7,5,19,11:00:00,TP,TP,TN,TN,TN
RRam-2019-05-07_09-00.flac,2019 Rush Ranch AM,7,5,19,9:00:00,TP,FN,TN,TN,TN
RRam-2019-05-07_08-00.flac,2019 Rush Ranch AM,7,5,19,8:00:00,TP,TP,TN,TN,TN
RRam-2019-05-07_07-00.flac,2019 Rush Ranch AM,7,5,19,7:00:00,TP,FN,TN,TN,TN
RRam-2019-05-06_19-00.flac,2019 Rush Ranch AM,6,5,19,19:00:00,TP,TN,TN,TN,TN
RRam-2019-05-06_18-00.flac,2019 Rush Ranch AM,6,5,19,18:00:00,TP,FN,TN,TN,TN
RRam-2019-05-06_17-00.flac,2019 Rush Ranch AM,6,5,19,17:00:00,TP,FN,TN,TN,TN
RRam-2019-05-06_16-00.flac,2019 Rush Ranch AM,6,5,19,16:00:00,TP,FN,TN,TN,TN
RRam-2019-05-06_15-00.flac,2019 Rush Ranch AM,6,5,19,15:00:00,missed,FN,TN,TN,TN
RRam-2019-05-06_14-00.flac,2019 Rush Ranch AM,6,5,19,14:00:00,TP,FN,TN,TN,TN
RRam-2019-05-06_13-00.flac,2019 Rush Ranch AM,6,5,19,13:00:00,TP,TN,TN,TN,TN
RRam-2019-05-06_12-00.flac,2019 Rush Ranch AM,6,5,19,12:00:00,TP,FN,TN,TN,TN
RRam-2019-05-06_11-00.flac,2019 Rush Ranch AM,6,5,19,11:00:00,TP,FN,TN,TN,TN
RRam-2019-05-06_10-00.flac,2019 Rush Ranch AM,6,5,19,10:00:00,TP,TN,TN,TN,TN
RRam-2019-05-06_09-00.flac,2019 Rush Ranch AM,6,5,19,9:00:00,TP,FN,TN,TN,TN
RRam-2019-05-06_08-00.flac,2019 Rush Ranch AM,6,5,19,8:00:00,TP,FN,TN,TN,TN
RRam-2019-05-06_07-00.flac,2019 Rush Ranch AM,6,5,19,7:00:00,TP,FN,TN,TN,TN
RRam-2019-05-05_19-00.flac,2019 Rush Ranch AM,5,5,19,19:00:00,TP,TN,TN,TN,TN
RRam-2019-05-05_18-00.flac,2019 Rush Ranch AM,5,5,19,18:00:00,TP,TN,TN,TN,TN
RRam-2019-05-05_17-00.flac,2019 Rush Ranch AM,5,5,19,17:00:00,missed,TN,TN,TN,TN
RRam-2019-05-05_16-00.flac,2019 Rush Ranch AM,5,5,19,16:00:00,TP,TN,TN,TN,TN
RRam-2019-05-05_15-00.flac,2019 Rush Ranch AM,5,5,19,15:00:00,TP,TN,TN,TN,TN
RRam-2019-05-05_14-00.flac,2019 Rush Ranch AM,5,5,19,14:00:00,TP,TN,TN,TN,TN
RRam-2019-05-05_13-00.flac,2019 Rush Ranch AM,5,5,19,13:00:00,TP,FN,TN,TN,TN
RRam-2019-05-05_12-00.flac,2019 Rush Ranch AM,5,5,19,12:00:00,missed,TN,TN,TN,TN
RRam-2019-05-05_11-00.flac,2019 Rush Ranch AM,5,5,19,11:00:00,TP,TN,TN,TN,TN
RRam-2019-05-05_10-00.flac,2019 Rush Ranch AM,5,5,19,10:00:00,TP,TN,TN,TN,TN
RRam-2019-05-05_09-00.flac,2019 Rush Ranch AM,5,5,19,9:00:00,TP,TN,TN,TN,TN
RRam-2019-05-05_08-00.flac,2019 Rush Ranch AM,5,5,19,8:00:00,TP,TN,TN,TN,TN
RRam-2019-05-05_07-00.flac,2019 Rush Ranch AM,5,5,19,7:00:00,TP,FN,TN,TN,TN
RRam-2019-05-04_19-00.flac,2019 Rush Ranch AM,4,5,19,19:00:00,TP,TN,TN,TN,TN
RRam-2019-05-04_18-00.flac,2019 Rush Ranch AM,4,5,19,18:00:00,TP,TN,TN,TN,TN
RRam-2019-05-04_17-00.flac,2019 Rush Ranch AM,4,5,19,17:00:00,TP,TN,TN,TN,TN
RRam-2019-05-04_16-00.flac,2019 Rush Ranch AM,4,5,19,16:00:00,TP,TN,TN,TN,TN
RRam-2019-05-04_15-00.flac,2019 Rush Ranch AM,4,5,19,15:00:00,TP,TN,TN,TN,TN
RRam-2019-05-04_14-00.flac,2019 Rush Ranch AM,4,5,19,14:00:00,TP,TN,TN,TN,TN
RRam-2019-05-04_13-00.flac,2019 Rush Ranch AM,4,5,19,13:00:00,TP,FN,TN,TN,TN
RRam-2019-05-04_12-00.flac,2019 Rush Ranch AM,4,5,19,12:00:00,TP,TN,TN,TN,TN
RRam-2019-05-04_11-00.flac,2019 Rush Ranch AM,4,5,19,11:00:00,TP,TN,TN,TN,TN
RRam-2019-05-04_10-00.flac,2019 Rush Ranch AM,4,5,19,10:00:00,TP,TN,TN,TN,TN
RRam-2019-05-04_09-00.flac,2019 Rush Ranch AM,4,5,19,9:00:00,TP,FN,TN,TN,TN
RRam-2019-05-04_08-00.flac,2019 Rush Ranch AM,4,5,19,8:00:00,TP,TN,TN,TN,TN
RRam-2019-05-04_07-00.flac,2019 Rush Ranch AM,4,5,19,7:00:00,TP,TN,TN,TN,TN
RRam-2019-05-03_19-00.flac,2019 Rush Ranch AM,3,5,19,19:00:00,TP,TN,TN,TN,TN
RRam-2019-05-03_18-00.flac,2019 Rush Ranch AM,3,5,19,18:00:00,TP,TN,TN,TN,TN
RRam-2019-05-03_17-00.flac,2019 Rush Ranch AM,3,5,19,17:00:00,TP,TN,TN,TN,TN
RRam-2019-05-03_16-00.flac,2019 Rush Ranch AM,3,5,19,16:00:00,TP,TN,TN,TN,TN
RRam-2019-05-03_15-00.flac,2019 Rush Ranch AM,3,5,19,15:00:00,TP,TN,TN,TN,TN
RRam-2019-05-03_14-00.flac,2019 Rush Ranch AM,3,5,19,14:00:00,TP,TN,TN,TN,TN
RRam-2019-05-03_13-00.flac,2019 Rush Ranch AM,3,5,19,13:00:00,TP,FN,TN,TN,TN
RRam-2019-05-03_12-00.flac,2019 Rush Ranch AM,3,5,19,12:00:00,TP,TN,TN,TN,TN
RRam-2019-05-03_11-00.flac,2019 Rush Ranch AM,3,5,19,11:00:00,TP,TN,TN,TN,TN
RRam-2019-05-03_09-00.flac,2019 Rush Ranch AM,3,5,19,9:00:00,TP,TN,TN,TN,TN
RRam-2019-05-03_08-00.flac,2019 Rush Ranch AM,3,5,19,8:00:00,TP,TN,TN,TN,TN
RRam-2019-05-03_07-00.flac,2019 Rush Ranch AM,3,5,19,7:00:00,FN,TN,TN,TN,TN
RRam-2019-05-02_19-00.flac,2019 Rush Ranch AM,2,5,19,19:00:00,TP,TN,TN,TN,TN
RRam-2019-05-02_18-00.flac,2019 Rush Ranch AM,2,5,19,18:00:00,TP,TN,TN,TN,TN
RRam-2019-05-02_17-00.flac,2019 Rush Ranch AM,2,5,19,17:00:00,TP,TN,TN,TN,TN
RRam-2019-05-02_16-00.flac,2019 Rush Ranch AM,2,5,19,16:00:00,TP,TN,TN,TN,TN
RRam-2019-05-02_15-00.flac,2019 Rush Ranch AM,2,5,19,15:00:00,TP,TN,TN,TN,TN
RRam-2019-05-02_14-00.flac,2019 Rush Ranch AM,2,5,19,14:00:00,TP,TN,TN,TN,TN
